time,camera,event,severity,persons,image,description
20260319_102552,3,loitering,warning,2,output/captures/cam3_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,5,loitering,warning,2,output/captures/cam5_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,2,loitering,warning,3,output/captures/cam2_20260319_102552.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,3,loitering,warning,2,output/captures/cam3_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,5,loitering,warning,2,output/captures/cam5_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,0,loitering,warning,2,output/captures/cam0_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,2,loitering,warning,3,output/captures/cam2_20260319_102552.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,3,loitering,warning,2,output/captures/cam3_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,5,loitering,warning,2,output/captures/cam5_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102552,0,loitering,warning,2,output/captures/cam0_20260319_102552.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,5,loitering,warning,2,output/captures/cam5_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,5,loitering,warning,2,output/captures/cam5_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,5,loitering,warning,2,output/captures/cam5_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,5,loitering,warning,3,output/captures/cam5_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,5,loitering,warning,3,output/captures/cam5_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,5,loitering,warning,2,output/captures/cam5_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,0,loitering,warning,2,output/captures/cam0_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,2,loitering,warning,3,output/captures/cam2_20260319_102553.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102553,3,loitering,warning,2,output/captures/cam3_20260319_102553.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,5,loitering,warning,2,output/captures/cam5_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,0,loitering,warning,2,output/captures/cam0_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,2,loitering,warning,3,output/captures/cam2_20260319_102554.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102554,3,loitering,warning,2,output/captures/cam3_20260319_102554.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,0,loitering,warning,2,output/captures/cam0_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,2,loitering,warning,3,output/captures/cam2_20260319_102555.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,3,loitering,warning,2,output/captures/cam3_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,0,loitering,warning,2,output/captures/cam0_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,2,loitering,warning,3,output/captures/cam2_20260319_102555.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,3,loitering,warning,2,output/captures/cam3_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,0,loitering,warning,2,output/captures/cam0_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,2,loitering,warning,3,output/captures/cam2_20260319_102555.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,3,loitering,warning,2,output/captures/cam3_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,5,loitering,warning,2,output/captures/cam5_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,0,loitering,warning,2,output/captures/cam0_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,2,loitering,warning,3,output/captures/cam2_20260319_102555.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,3,loitering,warning,2,output/captures/cam3_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,5,loitering,warning,2,output/captures/cam5_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,0,loitering,warning,2,output/captures/cam0_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,2,loitering,warning,3,output/captures/cam2_20260319_102555.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,3,loitering,warning,2,output/captures/cam3_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,5,loitering,warning,2,output/captures/cam5_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,0,loitering,warning,2,output/captures/cam0_20260319_102555.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102555,2,loitering,warning,3,output/captures/cam2_20260319_102555.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
